39055,02/15/2024,01/25/2024,02/15/2024,03/29/2024,33181,T-22010,"Tiger Balm 18g Red, Ext/St(MM)",0,6000,25.992,155951.15,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39055,02/15/2024,01/25/2024,02/15/2024,03/29/2024,33181,T-31510,"Tiger Balm 18g, Ultra/St",0,9800,30.732,301169.56,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39055,02/15/2024,01/25/2024,02/15/2024,03/29/2024,33181,T-31520,Tiger Balm Ultra 10g,0,4500,18.157,81708.49,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39055,02/15/2024,01/25/2024,02/15/2024,03/29/2024,33181,T-31541,"Tiger Balm 50g, Ultra/St",0,7000,52.969,370783.08,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39061,02/16/2024,03/05/2024,03/05/2024,03/01/2024,32994,F-12998,Ferrero Rocher 48's Flat Gift Box,2,0,3506.98,7013.96,DM9FE1A,2,NEW JERSEY,DELIVERY
39061,02/16/2024,03/05/2024,03/05/2024,03/01/2024,32994,F-20141,Ferrero Coll. 24 pcs (w/Hazelnut)#20148,216,0,43.29,9350.64,DM9FE1A,2,NEW JERSEY,DELIVERY
39061,02/16/2024,03/05/2024,03/05/2024,03/01/2024,33032,F-12998,Ferrero Rocher 48's Flat Gift Box,0,2,3506.975,7013.95,DM9FE1A,2,NEW JERSEY,DELIVERY
39061,02/16/2024,03/05/2024,03/05/2024,03/01/2024,33032,F-20141,Ferrero Coll. 24 pcs (w/Hazelnut)#20148,0,216,43.29,9350.64,DM9FE1A,2,NEW JERSEY,DELIVERY
39062,02/20/2024,06/20/2024,06/20/2024,07/01/2024,33742,A-61117,AM GSG Candy 1 lb / Bag,548,0,37.76,20692.48,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39062,02/20/2024,06/20/2024,06/20/2024,07/01/2024,33742,A-61150,AM GSG Candy 6 oz Bag,960,0,22.56,21657.6,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39062,02/20/2024,06/20/2024,06/20/2024,07/01/2024,33782,A-61117,AM GSG Candy 1 lb / Bag,0,548,59.028,32347.61,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39062,02/20/2024,06/20/2024,06/20/2024,07/01/2024,33782,A-61150,AM GSG Candy 6 oz Bag,0,960,37.726,36216.74,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39063,02/20/2024,08/20/2024,08/20/2024,08/08/2024,34055,A-61117,AM GSG Candy 1 lb / Bag,580,0,37.76,21900.8,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39063,02/20/2024,08/20/2024,08/20/2024,08/08/2024,34055,A-61150,AM GSG Candy 6 oz Bag,910,0,22.56,20529.6,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39063,02/20/2024,08/20/2024,08/20/2024,08/08/2024,34083,A-61117,AM GSG Candy 1 lb / Bag,0,580,60.731,35223.71,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39063,02/20/2024,08/20/2024,08/20/2024,08/08/2024,34083,A-61150,AM GSG Candy 6 oz Bag,0,910,39.743,36166.41,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39064,02/20/2024,11/01/2024,11/01/2024,10/23/2024,34726,A-61117,AM GSG Candy 1 lb / Bag,550,0,37.76,20768,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39064,02/20/2024,11/01/2024,11/01/2024,10/23/2024,34726,A-61150,AM GSG Candy 6 oz Bag,960,0,22.56,21657.6,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39064,02/20/2024,11/01/2024,11/01/2024,10/23/2024,34751,A-61117,AM GSG Candy 1 lb / Bag,0,550,60.56,33307.88,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39064,02/20/2024,11/01/2024,11/01/2024,10/23/2024,34751,A-61150,AM GSG Candy 6 oz Bag,0,960,39.566,37983.42,IM9GO3A,1,LIVERMORE,"OCEAN, EXW"
39065,02/20/2024,11/12/2024,11/12/2024,12/16/2024,35176,A-61117,AM GSG Candy 1 lb / Bag,550,0,37.76,20768,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39065,02/20/2024,11/12/2024,11/12/2024,12/16/2024,35176,A-61150,AM GSG Candy 6 oz Bag,960,0,22.56,21657.6,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39065,02/20/2024,11/12/2024,11/12/2024,12/16/2024,35182,A-61117,AM GSG Candy 1 lb / Bag,0,550,59.311,32620.83,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39065,02/20/2024,11/12/2024,11/12/2024,12/16/2024,35182,A-61150,AM GSG Candy 6 oz Bag,0,960,38.117,36592.01,IM9GO3A,2,NEW JERSEY,"OCEAN, EXW"
39071,02/20/2024,05/22/2024,04/24/2024,06/03/2024,33584,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),250,0,23.46,5865,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39071,02/20/2024,05/22/2024,04/24/2024,06/03/2024,33584,D-04061,POP Ginger Honey Cytl Original 10ct(6x6),810,0,23.13,18735.3,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39071,02/20/2024,05/22/2024,04/24/2024,06/03/2024,33605,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),0,250,31.954,7988.41,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39071,02/20/2024,05/22/2024,04/24/2024,06/03/2024,33605,D-04061,POP Ginger Honey Cytl Original 10ct(6x6),0,810,31.534,25542.72,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39072,02/20/2024,05/20/2024,04/22/2024,06/06/2024,33616,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),250,0,22.76,5690,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
39072,02/20/2024,05/20/2024,04/22/2024,06/06/2024,33616,D-04043,POP In Ginger H Cytl w/Lemon 18gx30,140,0,42.35,5929,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
39072,02/20/2024,05/20/2024,04/22/2024,06/06/2024,33616,D-04061,POP Ginger Honey Cytl Original 10ct(6x6),750,0,22.43,16822.5,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
39072,02/20/2024,05/20/2024,04/22/2024,06/06/2024,33623,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),0,250,31.351,7837.82,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
39072,02/20/2024,05/20/2024,04/22/2024,06/06/2024,33623,D-04043,POP In Ginger H Cytl w/Lemon 18gx30,0,140,58.541,8195.7,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
39072,02/20/2024,05/20/2024,04/22/2024,06/06/2024,33623,D-04061,POP Ginger Honey Cytl Original 10ct(6x6),0,750,30.932,23198.92,IM9HA8A,1,LIVERMORE,"OCEAN, CIF"
39073,02/20/2024,05/23/2024,05/04/2024,06/03/2024,33578,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),60,0,22.76,1365.6,IM9HA8A,3,LOS ANGELES,"OCEAN, CIF"
39073,02/20/2024,05/23/2024,05/04/2024,06/03/2024,33578,D-04033,POP In Ginger H Cytl w/Turmeric 18gx25,250,0,39.9,9975,IM9HA8A,3,LOS ANGELES,"OCEAN, CIF"
39073,02/20/2024,05/23/2024,05/04/2024,06/03/2024,33578,D-04043,POP In Ginger H Cytl w/Lemon 18gx30,450,0,42.35,19057.5,IM9HA8A,3,LOS ANGELES,"OCEAN, CIF"
39073,02/20/2024,05/23/2024,05/04/2024,06/03/2024,33604,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),0,60,30.871,1852.25,IM9HA8A,3,LOS ANGELES,"OCEAN, CIF"
39073,02/20/2024,05/23/2024,05/04/2024,06/03/2024,33604,D-04033,POP In Ginger H Cytl w/Turmeric 18gx25,0,250,53.613,13403.28,IM9HA8A,3,LOS ANGELES,"OCEAN, CIF"
39073,02/20/2024,05/23/2024,05/04/2024,06/03/2024,33604,D-04043,POP In Ginger H Cytl w/Lemon 18gx30,0,450,57.605,25922.09,IM9HA8A,3,LOS ANGELES,"OCEAN, CIF"
39074,02/20/2024,06/03/2024,05/01/2024,06/13/2024,33645,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),200,0,23.46,4692,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39074,02/20/2024,06/03/2024,05/01/2024,06/13/2024,33645,D-04037,POP Ginger H Cytl.Lemon 10ct(6x6),400,0,24.92,9968,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39074,02/20/2024,06/03/2024,05/01/2024,06/13/2024,33645,D-04061,POP Ginger Honey Cytl Original 10ct(6x6),652,0,23.13,15080.76,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39074,02/20/2024,06/03/2024,05/01/2024,06/13/2024,33647,D-04032,POP In Ginger H Cytl w/Turmeric 10ct(6x6),0,200,32.378,6475.68,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39074,02/20/2024,06/03/2024,05/01/2024,06/13/2024,33647,D-04037,POP Ginger H Cytl.Lemon 10ct(6x6),0,400,34.26,13703.85,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39074,02/20/2024,06/03/2024,05/01/2024,06/13/2024,33647,D-04061,POP Ginger Honey Cytl Original 10ct(6x6),0,652,31.959,20837.34,IM9HA8A,2,NEW JERSEY,"OCEAN, CIF"
39084,02/23/2024,02/14/2024,02/23/2024,03/05/2024,33035,T-32206,Tiger Balm Patch Warm (MM),44670,0,1.89,84426.3,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39084,02/23/2024,02/14/2024,02/23/2024,03/05/2024,33041,T-32206,Tiger Balm Patch Warm (MM),0,44670,1.973,88136.79,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39087,02/26/2024,03/12/2024,03/12/2024,03/15/2024,33092,F-12402,Ferrero Rocher 24 Pcs Diamond,239,0,43.29,10346.31,DM9FE1A,1,LIVERMORE,DELIVERY
39087,02/26/2024,03/12/2024,03/12/2024,03/15/2024,33095,F-12402,Ferrero Rocher 24 Pcs Diamond,0,239,43.29,10346.31,DM9FE1A,1,LIVERMORE,DELIVERY
39088,02/26/2024,03/12/2024,03/12/2024,03/08/2024,33055,F-12122,Ferrero Rocher 12 Pcs,96,0,38.07,3654.72,DM9FE1A,2,NEW JERSEY,DELIVERY
39088,02/26/2024,03/12/2024,03/12/2024,03/08/2024,33055,F-12402,Ferrero Rocher 24 Pcs Diamond,270,0,43.29,11688.3,DM9FE1A,2,NEW JERSEY,DELIVERY
39088,02/26/2024,03/12/2024,03/12/2024,03/08/2024,33063,F-12122,Ferrero Rocher 12 Pcs,0,96,38.07,3654.72,DM9FE1A,2,NEW JERSEY,DELIVERY
39088,02/26/2024,03/12/2024,03/12/2024,03/08/2024,33063,F-12402,Ferrero Rocher 24 Pcs Diamond,0,270,43.29,11688.3,DM9FE1A,2,NEW JERSEY,DELIVERY
39097,03/05/2024,05/13/2024,03/05/2024,06/04/2024,33596,F-00491,Loacker Wafer Hazelnut 250g,542,542,46.998,25472.92,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
39097,03/05/2024,05/13/2024,03/05/2024,06/04/2024,33596,F-00372,Loacker GP Bisc Noisette Choc 3.53oz,63,63,25.608,1613.3,DM2LO9A,3,LOS ANGELES,"OCEAN, CIF"
39098,03/05/2024,04/22/2024,03/05/2024,05/14/2024,33444,F-00491,Loacker Wafer Hazelnut 250g,384,384,46.998,18047.23,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
39098,03/05/2024,04/22/2024,03/05/2024,05/14/2024,33444,F-00372,Loacker GP Bisc Noisette Choc 3.53oz,63,63,25.608,1613.3,DM2LO9A,2,NEW JERSEY,"OCEAN, CIF"
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33128,F-12122,Ferrero Rocher 12 Pcs,96,0,38.08,3655.68,DM9FE1A,2,NEW JERSEY,DELIVERY
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33128,F-12402,Ferrero Rocher 24 Pcs Diamond,180,0,43.29,7792.2,DM9FE1A,2,NEW JERSEY,DELIVERY
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33128,F-12998,Ferrero Rocher 48's Flat Gift Box,1,0,3506.98,3506.98,DM9FE1A,2,NEW JERSEY,DELIVERY
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33128,F-20141,Ferrero Coll. 24 pcs (w/Hazelnut)#20148,144,0,43.29,6233.76,DM9FE1A,2,NEW JERSEY,DELIVERY
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33138,F-12122,Ferrero Rocher 12 Pcs,0,96,38.07,3654.72,DM9FE1A,2,NEW JERSEY,DELIVERY
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33138,F-12402,Ferrero Rocher 24 Pcs Diamond,0,180,43.29,7792.2,DM9FE1A,2,NEW JERSEY,DELIVERY
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33138,F-12998,Ferrero Rocher 48's Flat Gift Box,0,1,3506.98,3506.98,DM9FE1A,2,NEW JERSEY,DELIVERY
39103,03/05/2024,03/21/2024,03/21/2024,03/21/2024,33138,F-20141,Ferrero Coll. 24 pcs (w/Hazelnut)#20148,0,144,43.29,6233.76,DM9FE1A,2,NEW JERSEY,DELIVERY
39104,03/05/2024,03/21/2024,03/21/2024,03/28/2024,33168,F-12402,Ferrero Rocher 24 Pcs Diamond,360,0,43.29,15584.4,DM9FE1A,3,LOS ANGELES,DELIVERY
39104,03/05/2024,03/21/2024,03/21/2024,03/28/2024,33169,F-12402,Ferrero Rocher 24 Pcs Diamond,0,360,43.29,15584.4,DM9FE1A,3,LOS ANGELES,DELIVERY
39114,03/06/2024,03/15/2024,03/15/2024,03/13/2024,33082,J-72402,Totole Chicken Bouillon 2.2 lbs,2,0,0,0,DM9AM9B,1,LIVERMORE,DELIVERY
39114,03/06/2024,03/15/2024,03/15/2024,03/13/2024,33082,J-72402,Totole Chicken Bouillon 2.2 lbs,118,0,82,9676,DM9AM9B,1,LIVERMORE,DELIVERY
39114,03/06/2024,03/15/2024,03/15/2024,03/13/2024,33136,J-72402,Totole Chicken Bouillon 2.2 lbs,0,118,82,9676,DM9AM9B,1,LIVERMORE,DELIVERY
39114,03/06/2024,03/15/2024,03/15/2024,03/13/2024,33136,J-72402,Totole Chicken Bouillon 2.2 lbs,0,2,0,0,DM9AM9B,1,LIVERMORE,DELIVERY
39121,03/08/2024,09/10/2024,07/12/2024,10/31/2024,34813,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),3918,0,5.717,22399.21,IM9SI1A,2,NEW JERSEY,"OCEAN, FOB"
39121,03/08/2024,09/10/2024,07/12/2024,10/31/2024,34813,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),1962,0,5.717,11216.75,IM9SI1A,2,NEW JERSEY,"OCEAN, FOB"
39121,03/08/2024,09/10/2024,07/12/2024,10/31/2024,34825,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),0,3918,7.325,28698.28,IM9SI1A,2,NEW JERSEY,"OCEAN, FOB"
39121,03/08/2024,09/10/2024,07/12/2024,10/31/2024,34825,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),0,1962,7.325,14371.11,IM9SI1A,2,NEW JERSEY,"OCEAN, FOB"
39137,03/14/2024,04/02/2024,04/02/2024,04/04/2024,33214,F-12998,Ferrero Rocher 48's Flat Gift Box,1,0,3806.98,3806.98,DM9FE1A,1,LIVERMORE,DELIVERY
39137,03/14/2024,04/02/2024,04/02/2024,04/04/2024,33218,F-12998,Ferrero Rocher 48's Flat Gift Box,0,1,3506.98,3506.98,DM9FE1A,1,LIVERMORE,DELIVERY
39138,03/14/2024,02/27/2024,03/14/2024,04/17/2024,33283,T-32206,Tiger Balm Patch Warm (MM),44790,0,1.89,84653.1,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39138,03/14/2024,02/27/2024,03/14/2024,04/17/2024,33286,T-32206,Tiger Balm Patch Warm (MM),0,44790,1.97,88250.21,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39140,03/14/2024,03/01/2024,03/14/2024,03/20/2024,33123,T-32206,Tiger Balm Patch Warm (MM),78990,0,1.89,149291.1,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39140,03/14/2024,03/01/2024,03/14/2024,03/20/2024,33126,T-32206,Tiger Balm Patch Warm (MM),0,78990,1.975,156036.63,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39141,03/14/2024,03/05/2024,03/14/2024,04/19/2024,33303,T-32206,Tiger Balm Patch Warm (MM),79260,0,1.89,149801.4,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39141,03/14/2024,03/05/2024,03/14/2024,04/19/2024,33307,T-32206,Tiger Balm Patch Warm (MM),0,79260,1.973,156373.89,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39142,03/14/2024,03/10/2024,03/14/2024,04/26/2024,33350,T-47010,Kwan Loong Oil 2 fl oz,1206,0,30.1,36300.6,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39142,03/14/2024,03/10/2024,03/14/2024,04/26/2024,33350,T-47010,Kwan Loong Oil 2 fl oz,1809,0,30.1,54450.9,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39142,03/14/2024,03/10/2024,03/14/2024,04/26/2024,33354,T-47010,Kwan Loong Oil 2 fl oz,0,1206,31.206,37634.08,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39142,03/14/2024,03/10/2024,03/14/2024,04/26/2024,33354,T-47010,Kwan Loong Oil 2 fl oz,0,1809,31.206,56451.11,LC9T12A,2,NEW JERSEY,"OCEAN, CIF"
39143,03/14/2024,03/14/2024,03/14/2024,04/26/2024,33351,T-47010,Kwan Loong Oil 2 fl oz,1206,0,30.1,36300.6,LC9T12A,1,LIVERMORE,"OCEAN, CIF"
39143,03/14/2024,03/14/2024,03/14/2024,04/26/2024,33351,T-47010,Kwan Loong Oil 2 fl oz,1207,0,30.1,36330.7,LC9T12A,1,LIVERMORE,"OCEAN, CIF"
39143,03/14/2024,03/14/2024,03/14/2024,04/26/2024,33355,T-47010,Kwan Loong Oil 2 fl oz,0,1206,31.284,37728.34,LC9T12A,1,LIVERMORE,"OCEAN, CIF"
39143,03/14/2024,03/14/2024,03/14/2024,04/26/2024,33355,T-47010,Kwan Loong Oil 2 fl oz,0,1207,31.284,37759.61,LC9T12A,1,LIVERMORE,"OCEAN, CIF"
39144,03/14/2024,03/07/2024,03/14/2024,03/29/2024,33176,T-22010,"Tiger Balm 18g Red, Ext/St(MM)",1000,0,25.83,25830,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39144,03/14/2024,03/07/2024,03/14/2024,03/29/2024,33176,T-31510,"Tiger Balm 18g, Ultra/St",3050,0,30.56,93208,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39144,03/14/2024,03/07/2024,03/14/2024,03/29/2024,33176,T-31541,"Tiger Balm 50g, Ultra/St",2300,0,52.71,121233,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39144,03/14/2024,03/07/2024,03/14/2024,03/29/2024,33179,T-22010,"Tiger Balm 18g Red, Ext/St(MM)",0,1000,26.073,26073.05,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39144,03/14/2024,03/07/2024,03/14/2024,03/29/2024,33179,T-31510,"Tiger Balm 18g, Ultra/St",0,3050,30.823,94008.87,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39144,03/14/2024,03/07/2024,03/14/2024,03/29/2024,33179,T-31541,"Tiger Balm 50g, Ultra/St",0,2300,53.117,122168.06,LC9T12A,3,LOS ANGELES,"OCEAN, CIF"
39146,06/20/2023,09/22/2023,08/23/2023,06/25/2024,33706,F-97000,MX Eggrolls (32pcs),400,0,130.44,52176,IM9ME1A,2,NEW JERSEY,DELIVERY
39146,06/20/2023,09/22/2023,08/23/2023,06/25/2024,33710,F-97000,MX Eggrolls (32pcs),0,400,144.424,57769.62,IM9ME1A,2,NEW JERSEY,DELIVERY
39160,03/21/2024,04/08/2024,04/05/2024,05/16/2024,33467,F-04130,POP Ginger Chews Plus+ Original 3 oz,250,0,13.4,3350,IM9SI1A,1,LIVERMORE,AIR SHIPMENT
39160,03/21/2024,04/08/2024,04/05/2024,05/16/2024,33467,F-04131,POP Ginger Chews Plus+ Lemon 3 oz,100,0,14.1,1410,IM9SI1A,1,LIVERMORE,AIR SHIPMENT
39160,03/21/2024,04/08/2024,04/05/2024,05/16/2024,33482,F-04130,POP Ginger Chews Plus+ Original 3 oz,0,250,56.745,14186.15,IM9SI1A,1,LIVERMORE,AIR SHIPMENT
39160,03/21/2024,04/08/2024,04/05/2024,05/16/2024,33482,F-04131,POP Ginger Chews Plus+ Lemon 3 oz,0,100,57.531,5753.09,IM9SI1A,1,LIVERMORE,AIR SHIPMENT
39161,03/21/2024,04/08/2024,04/05/2024,05/09/2024,33429,F-04130,POP Ginger Chews Plus+ Original 3 oz,250,0,13.4,3350,IM9SI1A,3,LOS ANGELES,AIR SHIPMENT
39161,03/21/2024,04/08/2024,04/05/2024,05/09/2024,33429,F-04131,POP Ginger Chews Plus+ Lemon 3 oz,100,0,14.1,1410,IM9SI1A,3,LOS ANGELES,AIR SHIPMENT
39161,03/21/2024,04/08/2024,04/05/2024,05/09/2024,33429,F-04118,POP Ginger Chews Pineapple Coconut 4 oz (12ct/cs),300,0,6.033,1809.9,IM9SI1A,3,LOS ANGELES,AIR SHIPMENT
39161,03/21/2024,04/08/2024,04/05/2024,05/09/2024,33491,F-04130,POP Ginger Chews Plus+ Original 3 oz,0,250,52.222,13055.43,IM9SI1A,3,LOS ANGELES,AIR SHIPMENT
39161,03/21/2024,04/08/2024,04/05/2024,05/09/2024,33491,F-04131,POP Ginger Chews Plus+ Lemon 3 oz,0,100,52.973,5297.32,IM9SI1A,3,LOS ANGELES,AIR SHIPMENT
39161,03/21/2024,04/08/2024,04/05/2024,05/09/2024,33491,F-04118,POP Ginger Chews Pineapple Coconut 4 oz (12ct/cs),0,300,19.87,5961.14,IM9SI1A,3,LOS ANGELES,AIR SHIPMENT
39171,03/25/2024,04/09/2024,04/09/2024,04/04/2024,33216,F-12402,Ferrero Rocher 24 Pcs Diamond,270,0,43.29,11688.3,DM9FE1A,2,NEW JERSEY,DELIVERY
39171,03/25/2024,04/09/2024,04/09/2024,04/04/2024,33219,F-12402,Ferrero Rocher 24 Pcs Diamond,0,270,43.29,11688.3,DM9FE1A,2,NEW JERSEY,DELIVERY
39172,03/25/2024,04/09/2024,04/09/2024,04/08/2024,33228,F-12402,Ferrero Rocher 24 Pcs Diamond,360,0,43.29,15584.4,DM9FE1A,3,LOS ANGELES,DELIVERY
39172,03/25/2024,04/09/2024,04/09/2024,04/08/2024,33234,F-12402,Ferrero Rocher 24 Pcs Diamond,0,360,43.29,15584.4,DM9FE1A,3,LOS ANGELES,DELIVERY
39179,03/27/2024,04/04/2024,04/04/2024,04/04/2024,33220,J-72402,Totole Chicken Bouillon 2.2 lbs,3,0,0,0,DM9AM9B,1,LIVERMORE,DELIVERY
39179,03/27/2024,04/04/2024,04/04/2024,04/04/2024,33220,J-72402,Totole Chicken Bouillon 2.2 lbs,177,0,82,14514,DM9AM9B,1,LIVERMORE,DELIVERY
39179,03/27/2024,04/04/2024,04/04/2024,04/04/2024,33233,J-72402,Totole Chicken Bouillon 2.2 lbs,0,177,82,14514,DM9AM9B,1,LIVERMORE,DELIVERY
39179,03/27/2024,04/04/2024,04/04/2024,04/04/2024,33233,J-72402,Totole Chicken Bouillon 2.2 lbs,0,3,0,0,DM9AM9B,1,LIVERMORE,DELIVERY
39180,03/29/2024,07/02/2024,05/08/2024,08/26/2024,34186,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),7836,0,5.717,44798.41,IM9SI1A,2,NEW JERSEY,OCEAN
39180,03/29/2024,07/02/2024,05/08/2024,08/26/2024,34195,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),0,7836,6.7,52501.71,IM9SI1A,2,NEW JERSEY,OCEAN
39181,03/29/2024,04/29/2024,03/29/2024,04/25/2024,33372,D-03053,Blood Sugar Herbal Tea production D-03053,18012,18012,0.819,14751.83,DM9SU9A,1,LIVERMORE,PICK UP
39182,03/29/2024,04/18/2024,03/29/2024,06/25/2024,33751,D-03052,Blood Pressure Herbal Tea production D-03052,19104,19104,0.819,15646.18,DM9SU9A,1,LIVERMORE,PICK UP
39183,03/29/2024,07/15/2024,05/20/2024,08/28/2024,34214,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),3918,0,5.717,22399.21,IM9SI1A,2,NEW JERSEY,OCEAN
39183,03/29/2024,07/15/2024,05/20/2024,08/28/2024,34214,F-04117,POP Ginger Chews Blood Orange 4 oz (12ct/cs),1956,0,5.717,11182.45,IM9SI1A,2,NEW JERSEY,OCEAN
39183,03/29/2024,07/15/2024,05/20/2024,08/28/2024,34217,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),0,3918,6.7,26250.86,IM9SI1A,2,NEW JERSEY,OCEAN
39183,03/29/2024,07/15/2024,05/20/2024,08/28/2024,34217,F-04117,POP Ginger Chews Blood Orange 4 oz (12ct/cs),0,1956,6.7,13105.33,IM9SI1A,2,NEW JERSEY,OCEAN
39187,03/29/2024,07/30/2024,05/31/2024,07/22/2024,33913,F-04073,POP Ginger Chews Mango 8 oz,4356,0,6.9,30056.4,IM9SI1A,1,LIVERMORE,OCEAN
39187,03/29/2024,07/30/2024,05/31/2024,07/22/2024,33915,F-04073,POP Ginger Chews Mango 8 oz,0,4356,7.969,34713.22,IM9SI1A,1,LIVERMORE,OCEAN
39189,03/29/2024,08/02/2024,06/03/2024,08/28/2024,34215,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),3918,0,5.717,22399.21,IM9SI1A,2,NEW JERSEY,OCEAN
39189,03/29/2024,08/02/2024,06/03/2024,08/28/2024,34215,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),3918,0,5.717,22399.21,IM9SI1A,2,NEW JERSEY,OCEAN
39189,03/29/2024,08/02/2024,06/03/2024,08/28/2024,34218,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),0,3918,6.7,26250.86,IM9SI1A,2,NEW JERSEY,OCEAN
39189,03/29/2024,08/02/2024,06/03/2024,08/28/2024,34218,F-04114,POP Ginger Chews Mango 4 oz (12ct/cs),0,3918,6.7,26250.86,IM9SI1A,2,NEW JERSEY,OCEAN
39191,03/29/2024,08/05/2024,06/05/2024,08/15/2024,34105,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),5880,0,5.717,33615.96,IM9SI1A,2,NEW JERSEY,OCEAN
39191,03/29/2024,08/05/2024,06/05/2024,08/15/2024,34105,F-04117,POP Ginger Chews Blood Orange 4 oz (12ct/cs),1956,0,5.717,11182.45,IM9SI1A,2,NEW JERSEY,OCEAN
39191,03/29/2024,08/05/2024,06/05/2024,08/15/2024,34111,F-04112,POP Ginger Chews Lemon 4 oz (12ct/cs),0,5880,6.714,39478.92,IM9SI1A,2,NEW JERSEY,OCEAN
39191,03/29/2024,08/05/2024,06/05/2024,08/15/2024,34111,F-04117,POP Ginger Chews Blood Orange 4 oz (12ct/cs),0,1956,6.714,13132.79,IM9SI1A,2,NEW JERSEY,OCEAN
39195,03/29/2024,04/15/2024,03/29/2024,04/15/2024,33275,J-63004,Mazola Corn Oil 40 oz,72,72,43.92,3162.24,DM9AC1B,1,LIVERMORE,DELIVERY
